Station,Subset,Value,Horizon,Metric,LeadDays
01_Rulo,All,0.07559107063527322,006,MAE,0.25
01_Rulo,mem1,0.07231614775136705,006,MAE,0.25
01_Rulo,mem2,0.07231914184081815,006,MAE,0.25
01_Rulo,mem3,0.07234066547565877,006,MAE,0.25
01_Rulo,mem4,0.07223601333827344,006,MAE,0.25
02_St_Joseph,All,0.0892141097424412,006,MAE,0.25
02_St_Joseph,mem1,0.08642670716616042,006,MAE,0.25
02_St_Joseph,mem2,0.08639757956073509,006,MAE,0.25
02_St_Joseph,mem3,0.08638005178430712,006,MAE,0.25
02_St_Joseph,mem4,0.08616788956597438,006,MAE,0.25
03_Kansas_City,All,0.10045779112445778,006,MAE,0.25
03_Kansas_City,mem1,0.09764212290502793,006,MAE,0.25
03_Kansas_City,mem2,0.09765887590428492,006,MAE,0.25
03_Kansas_City,mem3,0.0975490831842576,006,MAE,0.25
03_Kansas_City,mem4,0.09758294190358467,006,MAE,0.25
04_Waverly,All,0.08819702354509108,006,MAE,0.25
04_Waverly,mem1,0.08572866227825504,006,MAE,0.25
04_Waverly,mem2,0.085812513891976,006,MAE,0.25
04_Waverly,mem3,0.08588500614044883,006,MAE,0.25
04_Waverly,mem4,0.08645437708359056,006,MAE,0.25
05_Boonville,All,0.17525711743772246,006,MAE,0.25
05_Boonville,mem1,0.1725733437604737,006,MAE,0.25
05_Boonville,mem2,0.17280681059425773,006,MAE,0.25
05_Boonville,mem3,0.17285198434879823,006,MAE,0.25
05_Boonville,mem4,0.17116780017311733,006,MAE,0.25
06_Hermann,All,0.2057272011694591,006,MAE,0.25
06_Hermann,mem1,0.20314674649796655,006,MAE,0.25
06_Hermann,mem2,0.2033954090244177,006,MAE,0.25
06_Hermann,mem3,0.2030222699525209,006,MAE,0.25
06_Hermann,mem4,0.2038319789973747,006,MAE,0.25
07_St_Charles,All,0.14304999999999998,006,MAE,0.25
07_St_Charles,mem1,0.1402038431284414,006,MAE,0.25
07_St_Charles,mem2,0.14053660174613836,006,MAE,0.25
07_St_Charles,mem3,0.14051433711908243,006,MAE,0.25
07_St_Charles,mem4,0.1400215067130781,006,MAE,0.25
08_Grafton,All,0.1704330326944758,006,MAE,0.25
08_Grafton,mem1,0.1697665043596422,006,MAE,0.25
08_Grafton,mem2,0.17018520189487932,006,MAE,0.25
08_Grafton,mem3,0.1700095184135977,006,MAE,0.25
08_Grafton,mem4,0.17282581453634085,006,MAE,0.25
09_ST_Louis,All,0.2602620151532285,006,MAE,0.25
09_ST_Louis,All,0.25904331599185704,006,MAE,0.25
09_ST_Louis,mem1,0.2564615471998183,006,MAE,0.25
09_ST_Louis,mem2,0.25648415931206153,006,MAE,0.25
09_ST_Louis,mem3,0.2564799363419347,006,MAE,0.25
09_ST_Louis,mem4,0.25813267998492273,006,MAE,0.25
10_Chester,All,0.21074576648841353,006,MAE,0.25
10_Chester,mem1,0.2074866830796777,006,MAE,0.25
10_Chester,mem2,0.20741511537175342,006,MAE,0.25
10_Chester,mem3,0.20718723404255318,006,MAE,0.25
10_Chester,mem4,0.2072221946990339,006,MAE,0.25
01_Rulo,All,0.030888024211461574,006,MSE,0.25
01_Rulo,mem1,0.022655424506193508,006,MSE,0.25
01_Rulo,mem2,0.022659325366829703,006,MSE,0.25
01_Rulo,mem3,0.02265927166145601,006,MSE,0.25
01_Rulo,mem4,0.023137534765962704,006,MSE,0.25
02_St_Joseph,All,0.03748263516237402,006,MSE,0.25
02_St_Joseph,mem1,0.030893678816514798,006,MSE,0.25
02_St_Joseph,mem2,0.030933017705064993,006,MSE,0.25
02_St_Joseph,mem3,0.030899136778115503,006,MSE,0.25
02_St_Joseph,mem4,0.03110221514736973,006,MSE,0.25
03_Kansas_City,All,0.03714127082638193,006,MSE,0.25
03_Kansas_City,mem1,0.029818036312849166,006,MSE,0.25
03_Kansas_City,mem2,0.02978112954924875,006,MSE,0.25
03_Kansas_City,mem3,0.02974626464669052,006,MSE,0.25
03_Kansas_City,mem4,0.029775067737948083,006,MSE,0.25
04_Waverly,All,0.029220413371834737,006,MSE,0.25
04_Waverly,mem1,0.02395370902599576,006,MSE,0.25
04_Waverly,mem2,0.023948569571015783,006,MSE,0.25
04_Waverly,mem3,0.023997889471921406,006,MSE,0.25
04_Waverly,mem4,0.02455416767502161,006,MSE,0.25
05_Boonville,All,0.0980723850088968,006,MSE,0.25
05_Boonville,mem1,0.09151291900346331,006,MSE,0.25
05_Boonville,mem2,0.09163406966392167,006,MSE,0.25
05_Boonville,mem3,0.09187903420905535,006,MSE,0.25
05_Boonville,mem4,0.09056220254729815,006,MSE,0.25
06_Hermann,All,0.10578911301023278,006,MSE,0.25
06_Hermann,mem1,0.09914309726615453,006,MSE,0.25
06_Hermann,mem2,0.09918042185214357,006,MSE,0.25
06_Hermann,mem3,0.09914155900972191,006,MSE,0.25
06_Hermann,mem4,0.09987540842605325,006,MSE,0.25
07_St_Charles,All,0.05798199384787472,006,MSE,0.25
07_St_Charles,mem1,0.05174868726823239,006,MSE,0.25
07_St_Charles,mem2,0.05186801096933065,006,MSE,0.25
07_St_Charles,mem3,0.05187757292252334,006,MSE,0.25
07_St_Charles,mem4,0.05193751727996022,006,MSE,0.25
08_Grafton,All,0.0956566670800451,006,MSE,0.25
08_Grafton,mem1,0.09469513554523837,006,MSE,0.25
08_Grafton,mem2,0.09517700293255131,006,MSE,0.25
08_Grafton,mem3,0.09472014232294618,006,MSE,0.25
08_Grafton,mem4,0.09565575087719298,006,MSE,0.25
09_ST_Louis,All,0.17617090003392513,006,MSE,0.25
09_ST_Louis,All,0.16241641857045916,006,MSE,0.25
09_ST_Louis,mem1,0.16271906520504373,006,MSE,0.25
09_ST_Louis,mem2,0.16255359504412764,006,MSE,0.25
09_ST_Louis,mem3,0.1629113227236558,006,MSE,0.25
09_ST_Louis,mem4,0.1673979035054655,006,MSE,0.25
10_Chester,All,0.10484512410873441,006,MSE,0.25
10_Chester,mem1,0.09279744617278424,006,MSE,0.25
10_Chester,mem2,0.09271242704269313,006,MSE,0.25
10_Chester,mem3,0.09267367905935049,006,MSE,0.25
10_Chester,mem4,0.09263154619767153,006,MSE,0.25
01_Rulo,All,0.9915112514086625,006,KGE,0.25
01_Rulo,mem1,0.9935565462825375,006,KGE,0.25
01_Rulo,mem2,0.9935557479897854,006,KGE,0.25
01_Rulo,mem3,0.9935613713201664,006,KGE,0.25
01_Rulo,mem4,0.9935793177629321,006,KGE,0.25
02_St_Joseph,All,0.9897070167206223,006,KGE,0.25
02_St_Joseph,mem1,0.9914820519074039,006,KGE,0.25
02_St_Joseph,mem2,0.9915137808030046,006,KGE,0.25
02_St_Joseph,mem3,0.9915783292439805,006,KGE,0.25
02_St_Joseph,mem4,0.9911849588711481,006,KGE,0.25
03_Kansas_City,All,0.994852779516402,006,KGE,0.25
03_Kansas_City,mem1,0.9956510578439765,006,KGE,0.25
03_Kansas_City,mem2,0.9956508471655913,006,KGE,0.25
03_Kansas_City,mem3,0.9956153992650948,006,KGE,0.25
03_Kansas_City,mem4,0.9958712228650246,006,KGE,0.25
04_Waverly,All,0.9881276442659017,006,KGE,0.25
04_Waverly,mem1,0.9896914740287853,006,KGE,0.25
04_Waverly,mem2,0.9897401928476489,006,KGE,0.25
04_Waverly,mem3,0.989732128974175,006,KGE,0.25
04_Waverly,mem4,0.9892492563430564,006,KGE,0.25
05_Boonville,All,0.9839854295319129,006,KGE,0.25
05_Boonville,mem1,0.9852349089760791,006,KGE,0.25
05_Boonville,mem2,0.9853439706110214,006,KGE,0.25
05_Boonville,mem3,0.985337929268073,006,KGE,0.25
05_Boonville,mem4,0.9852957932289695,006,KGE,0.25
06_Hermann,All,0.9831176702155425,006,KGE,0.25
06_Hermann,mem1,0.9827146294115976,006,KGE,0.25
06_Hermann,mem2,0.982616636155051,006,KGE,0.25
06_Hermann,mem3,0.9827136555160874,006,KGE,0.25
06_Hermann,mem4,0.9828871161423148,006,KGE,0.25
07_St_Charles,All,0.9887436375267874,006,KGE,0.25
07_St_Charles,mem1,0.9899130491502173,006,KGE,0.25
07_St_Charles,mem2,0.9898935158511003,006,KGE,0.25
07_St_Charles,mem3,0.989944797753922,006,KGE,0.25
07_St_Charles,mem4,0.9901616102784716,006,KGE,0.25
08_Grafton,All,0.9294954328031692,006,KGE,0.25
08_Grafton,mem1,0.9298931551103959,006,KGE,0.25
08_Grafton,mem2,0.9293644938978886,006,KGE,0.25
08_Grafton,mem3,0.9305515931568875,006,KGE,0.25
08_Grafton,mem4,0.9371107112961116,006,KGE,0.25
09_ST_Louis,All,0.9626640446554658,006,KGE,0.25
09_ST_Louis,All,0.9631112541840581,006,KGE,0.25
09_ST_Louis,mem1,0.9614955635447288,006,KGE,0.25
09_ST_Louis,mem2,0.9615582983381572,006,KGE,0.25
09_ST_Louis,mem3,0.9615385668596977,006,KGE,0.25
09_ST_Louis,mem4,0.9610261158460367,006,KGE,0.25
10_Chester,All,0.978068537839851,006,KGE,0.25
10_Chester,mem1,0.9776715186496987,006,KGE,0.25
10_Chester,mem2,0.9777283632616091,006,KGE,0.25
10_Chester,mem3,0.9777291583995075,006,KGE,0.25
10_Chester,mem4,0.9768895264112012,006,KGE,0.25
01_Rulo,All,0.9887280542200045,006,NSE,0.25
01_Rulo,mem1,0.9917307453120606,006,NSE,0.25
01_Rulo,mem2,0.9917293090492093,006,NSE,0.25
01_Rulo,mem3,0.9917136926860871,006,NSE,0.25
01_Rulo,mem4,0.9918860992346323,006,NSE,0.25
02_St_Joseph,All,0.9872808231258352,006,NSE,0.25
02_St_Joseph,mem1,0.9895192243306936,006,NSE,0.25
02_St_Joseph,mem2,0.9895011748754642,006,NSE,0.25
02_St_Joseph,mem3,0.9894956687254037,006,NSE,0.25
02_St_Joseph,mem4,0.9899045075275177,006,NSE,0.25
03_Kansas_City,All,0.9897202297151357,006,NSE,0.25
03_Kansas_City,mem1,0.9917489315723946,006,NSE,0.25
03_Kansas_City,mem2,0.9917548962848785,006,NSE,0.25
03_Kansas_City,mem3,0.9917521021852401,006,NSE,0.25
03_Kansas_City,mem4,0.9921196278838608,006,NSE,0.25
04_Waverly,All,0.9889148574766714,006,NSE,0.25
04_Waverly,mem1,0.9909150729536376,006,NSE,0.25
04_Waverly,mem2,0.9909122694759712,006,NSE,0.25
04_Waverly,mem3,0.9908769801752355,006,NSE,0.25
04_Waverly,mem4,0.9910685600389532,006,NSE,0.25
05_Boonville,All,0.9734530394260279,006,NSE,0.25
05_Boonville,mem1,0.97524010011741,006,NSE,0.25
05_Boonville,mem2,0.975191531932677,006,NSE,0.25
05_Boonville,mem3,0.9750714015270716,006,NSE,0.25
05_Boonville,mem4,0.9764665787015651,006,NSE,0.25
06_Hermann,All,0.9776441374839059,006,NSE,0.25
06_Hermann,mem1,0.9790412171470162,006,NSE,0.25
06_Hermann,mem2,0.9790348790544438,006,NSE,0.25
06_Hermann,mem3,0.9789963777249643,006,NSE,0.25
06_Hermann,mem4,0.9794911790766272,006,NSE,0.25
07_St_Charles,All,0.9851710042372116,006,NSE,0.25
07_St_Charles,mem1,0.9867618173886069,006,NSE,0.25
07_St_Charles,mem2,0.9867313711614789,006,NSE,0.25
07_St_Charles,mem3,0.9867059287664962,006,NSE,0.25
07_St_Charles,mem4,0.987092507136193,006,NSE,0.25
08_Grafton,All,0.887115805752789,006,NSE,0.25
08_Grafton,mem1,0.8885016988774671,006,NSE,0.25
08_Grafton,mem2,0.8877103306974933,006,NSE,0.25
08_Grafton,mem3,0.8884499109444327,006,NSE,0.25
08_Grafton,mem4,0.8952235952876784,006,NSE,0.25
09_ST_Louis,All,0.9848654781262464,006,NSE,0.25
09_ST_Louis,All,0.986046993892443,006,NSE,0.25
09_ST_Louis,mem1,0.9860319249234565,006,NSE,0.25
09_ST_Louis,mem2,0.9860381989850255,006,NSE,0.25
09_ST_Louis,mem3,0.9860001541254049,006,NSE,0.25
09_ST_Louis,mem4,0.9861004859451764,006,NSE,0.25
10_Chester,All,0.990221369929127,006,NSE,0.25
10_Chester,mem1,0.9913533007331123,006,NSE,0.25
10_Chester,mem2,0.9913549074687189,006,NSE,0.25
10_Chester,mem3,0.9913565801384118,006,NSE,0.25
10_Chester,mem4,0.991613807882091,006,NSE,0.25
01_Rulo,All,-0.015897823189693475,006,Bias,0.25
01_Rulo,mem1,-0.012391585760517802,006,Bias,0.25
01_Rulo,mem2,-0.01244964428634949,006,Bias,0.25
01_Rulo,mem3,-0.012355180884323361,006,Bias,0.25
01_Rulo,mem4,-0.012695442756576513,006,Bias,0.25
02_St_Joseph,All,-0.011097200447928333,006,Bias,0.25
02_St_Joseph,mem1,-0.008039487006412422,006,Bias,0.25
02_St_Joseph,mem2,-0.008116091438816675,006,Bias,0.25
02_St_Joseph,mem3,-0.007847799166948105,006,Bias,0.25
02_St_Joseph,mem4,-0.008924760601915186,006,Bias,0.25
03_Kansas_City,All,0.0007565343120898636,006,Bias,0.25
03_Kansas_City,mem1,0.003729944134078208,006,Bias,0.25
03_Kansas_City,mem2,0.0037919866444073424,006,Bias,0.25
03_Kansas_City,mem3,0.0038959078711985665,006,Bias,0.25
03_Kansas_City,mem4,0.0030818294190358437,006,Bias,0.25
04_Waverly,All,-0.013004664593513994,006,Bias,0.25
04_Waverly,mem1,-0.01074841013053665,006,Bias,0.25
04_Waverly,mem2,-0.010557568348521895,006,Bias,0.25
04_Waverly,mem3,-0.010643519035391314,006,Bias,0.25
04_Waverly,mem4,-0.011319669094949993,006,Bias,0.25
05_Boonville,All,-0.014875,006,Bias,0.25
05_Boonville,mem1,-0.012431013294603954,006,Bias,0.25
05_Boonville,mem2,-0.012198531048297353,006,Bias,0.25
05_Boonville,mem3,-0.012242929010620459,006,Bias,0.25
05_Boonville,mem4,-0.014187955978731298,006,Bias,0.25
06_Hermann,All,0.037281907117957945,006,Bias,0.25
06_Hermann,mem1,0.03989053321283326,006,Bias,0.25
06_Hermann,mem2,0.04019545403398222,006,Bias,0.25
06_Hermann,mem3,0.039719082070992534,006,Bias,0.25
06_Hermann,mem4,0.04018877359669958,006,Bias,0.25
07_St_Charles,All,-0.03427751677852349,006,Bias,0.25
07_St_Charles,mem1,-0.03155905157882907,006,Bias,0.25
07_St_Charles,mem2,-0.03163532572196104,006,Bias,0.25
07_St_Charles,mem3,-0.031461599010457655,006,Bias,0.25
07_St_Charles,mem4,-0.0311197165589259,006,Bias,0.25
08_Grafton,All,0.023564261555806085,006,Bias,0.25
08_Grafton,mem1,0.024172347412524057,006,Bias,0.25
08_Grafton,mem2,0.02443221294834198,006,Bias,0.25
08_Grafton,mem3,0.024071161473087813,006,Bias,0.25
08_Grafton,mem4,0.02282255639097744,006,Bias,0.25
09_ST_Louis,All,0.13506671943910437,006,Bias,0.25
09_ST_Louis,All,0.13383386111739426,006,Bias,0.25
09_ST_Louis,mem1,0.1395048278995797,006,Bias,0.25
09_ST_Louis,mem2,0.1394866485630233,006,Bias,0.25
09_ST_Louis,mem3,0.13937774241218598,006,Bias,0.25
09_ST_Louis,mem4,0.14513406206809898,006,Bias,0.25
10_Chester,All,0.022412878787878787,006,Bias,0.25
10_Chester,mem1,0.026619628469113702,006,Bias,0.25
10_Chester,mem2,0.026632816854308333,006,Bias,0.25
10_Chester,mem3,0.0265410974244121,006,Bias,0.25
10_Chester,mem4,0.0295169680455784,006,Bias,0.25
01_Rulo,All,0.17574989107098068,006,RMSE,0.25
01_Rulo,mem1,0.1505171900687543,006,RMSE,0.25
01_Rulo,mem2,0.15053014770081674,006,RMSE,0.25
01_Rulo,mem3,0.15052996931327664,006,RMSE,0.25
01_Rulo,mem4,0.15211027173061886,006,RMSE,0.25
02_St_Joseph,All,0.1936043263007674,006,RMSE,0.25
02_St_Joseph,mem1,0.17576597741461455,006,RMSE,0.25
02_St_Joseph,mem2,0.17587784881861898,006,RMSE,0.25
02_St_Joseph,mem3,0.17578150294645767,006,RMSE,0.25
02_St_Joseph,mem4,0.17635820124782894,006,RMSE,0.25
03_Kansas_City,All,0.1927207067919323,006,RMSE,0.25
03_Kansas_City,mem1,0.1726789978916057,006,RMSE,0.25
03_Kansas_City,mem2,0.17257209956782918,006,RMSE,0.25
03_Kansas_City,mem3,0.17247105451840467,006,RMSE,0.25
03_Kansas_City,mem4,0.17255453554731062,006,RMSE,0.25
04_Waverly,All,0.17093979458228775,006,RMSE,0.25
04_Waverly,mem1,0.15476985826056622,006,RMSE,0.25
04_Waverly,mem2,0.15475325383014013,006,RMSE,0.25
04_Waverly,mem3,0.1549125219984537,006,RMSE,0.25
04_Waverly,mem4,0.156697695180949,006,RMSE,0.25
05_Boonville,All,0.31316510822391563,006,RMSE,0.25
05_Boonville,mem1,0.3025110229453851,006,RMSE,0.25
05_Boonville,mem2,0.3027111984448571,006,RMSE,0.25
05_Boonville,mem3,0.3031155459706007,006,RMSE,0.25
05_Boonville,mem4,0.3009355455031827,006,RMSE,0.25
06_Hermann,All,0.32525238355811137,006,RMSE,0.25
06_Hermann,mem1,0.3148699688222974,006,RMSE,0.25
06_Hermann,mem2,0.31492923308601184,006,RMSE,0.25
06_Hermann,mem3,0.31486752612761115,006,RMSE,0.25
06_Hermann,mem4,0.31603070804283123,006,RMSE,0.25
07_St_Charles,All,0.24079450543539135,006,RMSE,0.25
07_St_Charles,mem1,0.22748337800426735,006,RMSE,0.25
07_St_Charles,mem2,0.2277454960462021,006,RMSE,0.25
07_St_Charles,mem3,0.22776648770730812,006,RMSE,0.25
07_St_Charles,mem4,0.2278980414131728,006,RMSE,0.25
08_Grafton,All,0.3092841203166517,006,RMSE,0.25
08_Grafton,mem1,0.3077257472900803,006,RMSE,0.25
08_Grafton,mem2,0.30850770319807463,006,RMSE,0.25
08_Grafton,mem3,0.3077663762059562,006,RMSE,0.25
08_Grafton,mem4,0.3092826391461263,006,RMSE,0.25
09_ST_Louis,All,0.4197271733327795,006,RMSE,0.25
09_ST_Louis,All,0.4030092040766056,006,RMSE,0.25
09_ST_Louis,mem1,0.4033845128472878,006,RMSE,0.25
09_ST_Louis,mem2,0.4031793584053227,006,RMSE,0.25
09_ST_Louis,mem3,0.4036227480254994,006,RMSE,0.25
09_ST_Louis,mem4,0.40914288886092776,006,RMSE,0.25
10_Chester,All,0.3237979680429363,006,RMSE,0.25
10_Chester,mem1,0.3046267325314445,006,RMSE,0.25
10_Chester,mem2,0.3044871541505374,006,RMSE,0.25
10_Chester,mem3,0.30442351922831207,006,RMSE,0.25
10_Chester,mem4,0.3043543102991504,006,RMSE,0.25
01_Rulo,All,0.9943967893238659,006,R,0.25
01_Rulo,mem1,0.9958860057207053,006,R,0.25
01_Rulo,mem2,0.9958855831220202,006,R,0.25
01_Rulo,mem3,0.9958773516637848,006,R,0.25
01_Rulo,mem4,0.9959640602406503,006,R,0.25
02_St_Joseph,All,0.9936412995701429,006,R,0.25
02_St_Joseph,mem1,0.9947571461388385,006,R,0.25
02_St_Joseph,mem2,0.9947482339000426,006,R,0.25
02_St_Joseph,mem3,0.9947447167121716,006,R,0.25
02_St_Joseph,mem4,0.9949534862032945,006,R,0.25
03_Kansas_City,All,0.994859350859514,006,R,0.25
03_Kansas_City,mem1,0.9958809498635731,006,R,0.25
03_Kansas_City,mem2,0.9958839850177308,006,R,0.25
03_Kansas_City,mem3,0.9958833122573035,006,R,0.25
03_Kansas_City,mem4,0.9960653269916906,006,R,0.25
04_Waverly,All,0.9944845003455204,006,R,0.25
04_Waverly,mem1,0.9954787749715821,006,R,0.25
04_Waverly,mem2,0.9954764021670257,006,R,0.25
04_Waverly,mem3,0.9954589621581444,006,R,0.25
04_Waverly,mem4,0.995560090927183,006,R,0.25
05_Boonville,All,0.9866837685509108,006,R,0.25
05_Boonville,mem1,0.9875783353848788,006,R,0.25
05_Boonville,mem2,0.9875544182394874,006,R,0.25
05_Boonville,mem3,0.9874947523795325,006,R,0.25
05_Boonville,mem4,0.9881982572253489,006,R,0.25
06_Hermann,All,0.9890434829201626,006,R,0.25
06_Hermann,mem1,0.9897718047146826,006,R,0.25
06_Hermann,mem2,0.9897731822329662,006,R,0.25
06_Hermann,mem3,0.9897498015041347,006,R,0.25
06_Hermann,mem4,0.9899972685597676,006,R,0.25
07_St_Charles,All,0.9927149297203913,006,R,0.25
07_St_Charles,mem1,0.9934928376531319,006,R,0.25
07_St_Charles,mem2,0.9934781538265304,006,R,0.25
07_St_Charles,mem3,0.9934646184856741,006,R,0.25
07_St_Charles,mem4,0.9936516933044041,006,R,0.25
08_Grafton,All,0.9474376353945008,006,R,0.25
08_Grafton,mem1,0.9481307211791683,006,R,0.25
08_Grafton,mem2,0.9478003548565699,006,R,0.25
08_Grafton,mem3,0.9479962262463374,006,R,0.25
08_Grafton,mem4,0.9505516924182135,006,R,0.25
09_ST_Louis,All,0.993240372106873,006,R,0.25
09_ST_Louis,All,0.9938133929019844,006,R,0.25
09_ST_Louis,mem1,0.993875849704475,006,R,0.25
09_ST_Louis,mem2,0.9938792444840924,006,R,0.25
09_ST_Louis,mem3,0.993860480843158,006,R,0.25
09_ST_Louis,mem4,0.9939488625721316,006,R,0.25
10_Chester,All,0.9954479592861276,006,R,0.25
10_Chester,mem1,0.9960192514314932,006,R,0.25
10_Chester,mem2,0.9960186384991215,006,R,0.25
10_Chester,mem3,0.9960193271866303,006,R,0.25
10_Chester,mem4,0.9961708379325843,006,R,0.25
01_Rulo,All,9004.0,006,N,0.25
01_Rulo,mem1,8961.0,006,N,0.25
01_Rulo,mem2,8996.0,006,N,0.25
01_Rulo,mem3,8956.0,006,N,0.25
01_Rulo,mem4,8097.0,006,N,0.25
02_St_Joseph,All,8930.0,006,N,0.25
02_St_Joseph,mem1,8889.0,006,N,0.25
02_St_Joseph,mem2,8924.0,006,N,0.25
02_St_Joseph,mem3,8883.0,006,N,0.25
02_St_Joseph,mem4,8041.0,006,N,0.25
03_Kansas_City,All,8991.0,006,N,0.25
03_Kansas_City,mem1,8950.0,006,N,0.25
03_Kansas_City,mem2,8985.0,006,N,0.25
03_Kansas_City,mem3,8944.0,006,N,0.25
03_Kansas_City,mem4,8090.0,006,N,0.25
04_Waverly,All,9004.0,006,N,0.25
04_Waverly,mem1,8963.0,006,N,0.25
04_Waverly,mem2,8998.0,006,N,0.25
04_Waverly,mem3,8957.0,006,N,0.25
04_Waverly,mem4,8099.0,006,N,0.25
05_Boonville,All,8992.0,006,N,0.25
05_Boonville,mem1,8951.0,006,N,0.25
05_Boonville,mem2,8986.0,006,N,0.25
05_Boonville,mem3,8945.0,006,N,0.25
05_Boonville,mem4,8087.0,006,N,0.25
06_Hermann,All,8893.0,006,N,0.25
06_Hermann,mem1,8852.0,006,N,0.25
06_Hermann,mem2,8887.0,006,N,0.25
06_Hermann,mem3,8846.0,006,N,0.25
06_Hermann,mem4,7999.0,006,N,0.25
07_St_Charles,All,8940.0,006,N,0.25
07_St_Charles,mem1,8899.0,006,N,0.25
07_St_Charles,mem2,8934.0,006,N,0.25
07_St_Charles,mem3,8893.0,006,N,0.25
07_St_Charles,mem4,8044.0,006,N,0.25
08_Grafton,All,8870.0,006,N,0.25
08_Grafton,mem1,8831.0,006,N,0.25
08_Grafton,mem2,8866.0,006,N,0.25
08_Grafton,mem3,8825.0,006,N,0.25
08_Grafton,mem4,7980.0,006,N,0.25
09_ST_Louis,All,8843.0,006,N,0.25
09_ST_Louis,All,8842.0,006,N,0.25
09_ST_Louis,mem1,8803.0,006,N,0.25
09_ST_Louis,mem2,8838.0,006,N,0.25
09_ST_Louis,mem3,8797.0,006,N,0.25
09_ST_Louis,mem4,7959.0,006,N,0.25
10_Chester,All,8976.0,006,N,0.25
10_Chester,mem1,8936.0,006,N,0.25
10_Chester,mem2,8971.0,006,N,0.25
10_Chester,mem3,8930.0,006,N,0.25
10_Chester,mem4,8074.0,006,N,0.25
01_Rulo,All,0.11717276671487374,012,MAE,0.5
01_Rulo,mem1,0.11382206326142841,012,MAE,0.5
01_Rulo,mem2,0.11376069042316257,012,MAE,0.5
01_Rulo,mem3,0.11379389056730446,012,MAE,0.5
01_Rulo,mem4,0.11382244618638797,012,MAE,0.5
02_St_Joseph,All,0.1321272116461366,012,MAE,0.5
02_St_Joseph,mem1,0.12915714285714283,012,MAE,0.5
02_St_Joseph,mem2,0.12935178751540963,012,MAE,0.5
02_St_Joseph,mem3,0.1290399819799527,012,MAE,0.5
02_St_Joseph,mem4,0.13062141874139874,012,MAE,0.5
03_Kansas_City,All,0.15202827563174887,012,MAE,0.5
03_Kansas_City,mem1,0.1491919937381192,012,MAE,0.5
03_Kansas_City,mem2,0.14929601158645275,012,MAE,0.5
03_Kansas_City,mem3,0.14909270040304523,012,MAE,0.5
03_Kansas_City,mem4,0.1505156191661481,012,MAE,0.5
04_Waverly,All,0.1044381386050644,012,MAE,0.5
04_Waverly,mem1,0.10186646586345383,012,MAE,0.5
04_Waverly,mem2,0.10217016783372236,012,MAE,0.5
04_Waverly,mem3,0.10217781749134368,012,MAE,0.5
04_Waverly,mem4,0.10296609538002982,012,MAE,0.5
05_Boonville,All,0.189384074941452,012,MAE,0.5
05_Boonville,mem1,0.18660770695642434,012,MAE,0.5
05_Boonville,mem2,0.1868732142857143,012,MAE,0.5
05_Boonville,mem3,0.18680955585464334,012,MAE,0.5
05_Boonville,mem4,0.18555945102932003,012,MAE,0.5
06_Hermann,All,0.2823140123804164,012,MAE,0.5
06_Hermann,mem1,0.2797046919163369,012,MAE,0.5
06_Hermann,mem2,0.2803114440189231,012,MAE,0.5
06_Hermann,mem3,0.27980031695721075,012,MAE,0.5
06_Hermann,mem4,0.27931650509882916,012,MAE,0.5
07_St_Charles,All,0.17420217172282548,012,MAE,0.5
07_St_Charles,mem1,0.17135151242550323,012,MAE,0.5
07_St_Charles,mem2,0.17181178579430878,012,MAE,0.5
07_St_Charles,mem3,0.17185892816933124,012,MAE,0.5
07_St_Charles,mem4,0.17157668251188393,012,MAE,0.5
08_Grafton,All,0.1596379579982127,012,MAE,0.5
08_Grafton,mem1,0.15877271707426518,012,MAE,0.5
08_Grafton,mem2,0.15918889013077012,012,MAE,0.5
08_Grafton,mem3,0.15843490958104012,012,MAE,0.5
08_Grafton,mem4,0.16159700187382883,012,MAE,0.5
09_ST_Louis,All,0.552101873265495,012,MAE,0.5
09_ST_Louis,All,0.5520859158186865,012,MAE,0.5
09_ST_Louis,mem1,0.5478583875464684,012,MAE,0.5
09_ST_Louis,mem2,0.5488921421131814,012,MAE,0.5
09_ST_Louis,mem3,0.5482903338373851,012,MAE,0.5
09_ST_Louis,mem4,0.5525366264747829,012,MAE,0.5
10_Chester,All,0.2709294721571253,012,MAE,0.5
10_Chester,mem1,0.2677132608451967,012,MAE,0.5
10_Chester,mem2,0.2675610900156355,012,MAE,0.5
10_Chester,mem3,0.267562177328844,012,MAE,0.5
10_Chester,mem4,0.2632250655348895,012,MAE,0.5
01_Rulo,All,0.05515168561575258,012,MSE,0.5
01_Rulo,mem1,0.04680006057896502,012,MSE,0.5
01_Rulo,mem2,0.04666157227171492,012,MSE,0.5
01_Rulo,mem3,0.04681342821976055,012,MSE,0.5
01_Rulo,mem4,0.046766173572228446,012,MSE,0.5
02_St_Joseph,All,0.06836285285554311,012,MSE,0.5
02_St_Joseph,mem1,0.06119709797525309,012,MSE,0.5
02_St_Joseph,mem2,0.06177916732040793,012,MSE,0.5
02_St_Joseph,mem3,0.06108472012614033,012,MSE,0.5
02_St_Joseph,mem4,0.06368454810459152,012,MSE,0.5
03_Kansas_City,All,0.07481255838806634,012,MSE,0.5
03_Kansas_City,mem1,0.06740840903499944,012,MSE,0.5
03_Kansas_City,mem2,0.06736405893493762,012,MSE,0.5
03_Kansas_City,mem3,0.06721904120017913,012,MSE,0.5
03_Kansas_City,mem4,0.06856627566894834,012,MSE,0.5
