Station,Subset,LeadHours,LeadDays,Season,KGE
01_Rulo,Ensemble mean,6,0.25,dry,0.9930026836136916
01_Rulo,Ensemble mean,12,0.5,dry,0.9897184699286062
01_Rulo,Ensemble mean,18,0.75,dry,0.9879160570507974
01_Rulo,Ensemble mean,24,1.0,dry,0.9865973128846196
01_Rulo,Ensemble mean,30,1.25,dry,0.9785890181574287
01_Rulo,Ensemble mean,36,1.5,dry,0.9628167136717452
01_Rulo,Ensemble mean,42,1.75,dry,0.9508385721966766
01_Rulo,Ensemble mean,48,2.0,dry,0.949673781430975
01_Rulo,Ensemble mean,54,2.25,dry,0.9575766229297369
01_Rulo,Ensemble mean,60,2.5,dry,0.9654954180167794
01_Rulo,Ensemble mean,66,2.75,dry,0.9699727562693379
01_Rulo,Ensemble mean,72,3.0,dry,0.9707579817148666
01_Rulo,Ensemble mean,78,3.25,dry,0.9701749844439426
01_Rulo,Ensemble mean,84,3.5,dry,0.9688249735564705
01_Rulo,Ensemble mean,90,3.75,dry,0.9676324256651956
01_Rulo,Ensemble mean,96,4.0,dry,0.9642291228329659
01_Rulo,Ensemble mean,102,4.25,dry,0.9614421519860087
01_Rulo,Ensemble mean,108,4.5,dry,0.9550450763665949
01_Rulo,Ensemble mean,114,4.75,dry,0.9474707915925236
01_Rulo,Ensemble mean,120,5.0,dry,0.9390386875141041
01_Rulo,Ensemble mean,126,5.25,dry,0.930766706340858
01_Rulo,Ensemble mean,132,5.5,dry,0.926125753579434
01_Rulo,Ensemble mean,138,5.75,dry,0.9241290440755399
01_Rulo,Ensemble mean,144,6.0,dry,0.9220141875170398
01_Rulo,Ensemble mean,150,6.25,dry,0.9229348531658215
01_Rulo,Ensemble mean,156,6.5,dry,0.9230243318769379
01_Rulo,Ensemble mean,162,6.75,dry,0.9245922119390452
01_Rulo,Ensemble mean,168,7.0,dry,0.9268509754193492
01_Rulo,Ensemble mean,174,7.25,dry,0.9259840605800321
01_Rulo,Ensemble mean,180,7.5,dry,0.9206933503104822
01_Rulo,Ensemble mean,186,7.75,dry,0.9107975078469747
01_Rulo,Ensemble mean,192,8.0,dry,0.8961795387296893
01_Rulo,Ensemble mean,198,8.25,dry,0.8784468348694088
01_Rulo,Ensemble mean,204,8.5,dry,0.8567852992037986
01_Rulo,Ensemble mean,210,8.75,dry,0.8337403690941938
01_Rulo,Ensemble mean,216,9.0,dry,0.8092855254968015
01_Rulo,Ensemble mean,222,9.25,dry,0.7853375390022646
01_Rulo,Ensemble mean,228,9.5,dry,0.7620773498891886
01_Rulo,Ensemble mean,234,9.75,dry,0.7401891288126097
01_Rulo,Ensemble mean,240,10.0,dry,0.719011956166795
01_Rulo,Ensemble mean,246,10.25,dry,0.6988634504963055
01_Rulo,Ensemble mean,252,10.5,dry,0.6800186112890156
01_Rulo,Ensemble mean,258,10.75,dry,0.6620449723133264
01_Rulo,Ensemble mean,264,11.0,dry,0.6420943426450488
01_Rulo,Ensemble mean,270,11.25,dry,0.6192137206429831
01_Rulo,Ensemble mean,276,11.5,dry,0.5989538856721717
01_Rulo,Ensemble mean,282,11.75,dry,0.5846214320339558
01_Rulo,Ensemble mean,288,12.0,dry,0.5711267789708653
01_Rulo,Ensemble mean,294,12.25,dry,0.5588661535223189
01_Rulo,Ensemble mean,300,12.5,dry,0.5482916870334043
01_Rulo,Ensemble mean,306,12.75,dry,0.5393807284498081
01_Rulo,Ensemble mean,312,13.0,dry,0.5308556318037351
01_Rulo,Ensemble mean,318,13.25,dry,0.5226574511045541
01_Rulo,Ensemble mean,324,13.5,dry,0.516127086424409
01_Rulo,Ensemble mean,330,13.75,dry,0.509529539647019
01_Rulo,Ensemble mean,336,14.0,dry,0.50427347615039
01_Rulo,Ensemble mean,342,14.25,dry,0.5012648855457115
01_Rulo,Ensemble mean,348,14.5,dry,0.49758659483306766
01_Rulo,Ensemble mean,354,14.75,dry,0.494139272202352
01_Rulo,Ensemble mean,360,15.0,dry,0.4889165255367717
01_Rulo,Ensemble mean,366,15.25,dry,0.4840616030644318
01_Rulo,Ensemble mean,372,15.5,dry,0.4753122172965445
01_Rulo,Ensemble mean,378,15.75,dry,0.46778460025150803
01_Rulo,Ensemble mean,384,16.0,dry,0.4613124570616185
01_Rulo,Ensemble mean,390,16.25,dry,0.45531841072504264
01_Rulo,Ensemble mean,396,16.5,dry,0.4499339698142898
01_Rulo,Ensemble mean,402,16.75,dry,0.44605586324810387
01_Rulo,Ensemble mean,408,17.0,dry,0.4417604718487933
01_Rulo,Ensemble mean,414,17.25,dry,0.438352138846532
01_Rulo,Ensemble mean,420,17.5,dry,0.43502170651081806
01_Rulo,Ensemble mean,426,17.75,dry,0.4321474923716313
01_Rulo,Ensemble mean,432,18.0,dry,0.4288901580072362
01_Rulo,Ensemble mean,438,18.25,dry,0.42687910957644715
01_Rulo,Ensemble mean,444,18.5,dry,0.4246398499502503
01_Rulo,Ensemble mean,450,18.75,dry,0.4231118962905348
01_Rulo,Ensemble mean,456,19.0,dry,0.421247447180246
01_Rulo,Ensemble mean,462,19.25,dry,0.4198271289493981
01_Rulo,Ensemble mean,468,19.5,dry,0.41804821558951266
01_Rulo,Ensemble mean,474,19.75,dry,0.4168657090493616
01_Rulo,Ensemble mean,480,20.0,dry,0.4150147268642912
01_Rulo,Ensemble mean,486,20.25,dry,0.4135527554950572
01_Rulo,Ensemble mean,492,20.5,dry,0.4118808342832415
01_Rulo,Ensemble mean,498,20.75,dry,0.4092326682736963
01_Rulo,Ensemble mean,504,21.0,dry,0.406608670589515
01_Rulo,Ensemble mean,510,21.25,dry,0.40484285130301667
01_Rulo,Ensemble mean,516,21.5,dry,0.40152617080094655
01_Rulo,Ensemble mean,522,21.75,dry,0.39861998269732435
01_Rulo,Ensemble mean,528,22.0,dry,0.3964123552718748
01_Rulo,Ensemble mean,534,22.25,dry,0.3936304435943092
01_Rulo,Ensemble mean,540,22.5,dry,0.3909848182510183
01_Rulo,Ensemble mean,546,22.75,dry,0.38852880225407005
01_Rulo,Ensemble mean,552,23.0,dry,0.38586682954490115
01_Rulo,Ensemble mean,558,23.25,dry,0.38260036231817474
01_Rulo,Ensemble mean,564,23.5,dry,0.37891925759991496
01_Rulo,Ensemble mean,570,23.75,dry,0.37584768368044497
01_Rulo,Ensemble mean,576,24.0,dry,0.3726812314279794
01_Rulo,Ensemble mean,582,24.25,dry,0.3702511836013537
01_Rulo,Ensemble mean,588,24.5,dry,0.36750456554489164
01_Rulo,Ensemble mean,594,24.75,dry,0.3644726631190255
01_Rulo,Ensemble mean,600,25.0,dry,0.3616737521469289
01_Rulo,Ensemble mean,606,25.25,dry,0.3577771348496557
01_Rulo,Ensemble mean,612,25.5,dry,0.3550815621553337
01_Rulo,Ensemble mean,618,25.75,dry,0.3512115372150364
01_Rulo,Ensemble mean,624,26.0,dry,0.34882719842133825
01_Rulo,Ensemble mean,630,26.25,dry,0.3460479582381104
01_Rulo,Ensemble mean,636,26.5,dry,0.3430358172753828
01_Rulo,Ensemble mean,642,26.75,dry,0.340364346294719
01_Rulo,Ensemble mean,648,27.0,dry,0.33759028444005734
01_Rulo,Ensemble mean,654,27.25,dry,0.33500560507720734
01_Rulo,Ensemble mean,660,27.5,dry,0.33266714897932204
01_Rulo,Ensemble mean,666,27.75,dry,0.3305071755573995
01_Rulo,Ensemble mean,672,28.0,dry,0.32796167835502843
01_Rulo,Ensemble mean,678,28.25,dry,0.3255069577181452
01_Rulo,Ensemble mean,684,28.5,dry,0.3224096293076123
01_Rulo,Ensemble mean,690,28.75,dry,0.31947425337498025
01_Rulo,Ensemble mean,696,29.0,dry,0.3163212961184252
01_Rulo,Ensemble mean,702,29.25,dry,0.3136169700828836
01_Rulo,Ensemble mean,708,29.5,dry,0.3115778024032635
01_Rulo,Ensemble mean,714,29.75,dry,0.309632765256881
01_Rulo,Ensemble mean,720,30.0,dry,0.3074066693889316
01_Rulo,Ensemble 4,6,0.25,dry,0.9947175696342193
01_Rulo,Ensemble 4,12,0.5,dry,0.9923019032607012
01_Rulo,Ensemble 4,18,0.75,dry,0.9898778761080141
01_Rulo,Ensemble 4,24,1.0,dry,0.9890403734851982
01_Rulo,Ensemble 4,30,1.25,dry,0.9799775346053344
01_Rulo,Ensemble 4,36,1.5,dry,0.9626810884406891
01_Rulo,Ensemble 4,42,1.75,dry,0.95000548508905
01_Rulo,Ensemble 4,48,2.0,dry,0.9483947945335186
01_Rulo,Ensemble 4,54,2.25,dry,0.9563706138256501
01_Rulo,Ensemble 4,60,2.5,dry,0.9647574395599025
01_Rulo,Ensemble 4,66,2.75,dry,0.9689039339733421
01_Rulo,Ensemble 4,72,3.0,dry,0.9701112923177885
01_Rulo,Ensemble 4,78,3.25,dry,0.9698269119123921
01_Rulo,Ensemble 4,84,3.5,dry,0.9684612897870764
01_Rulo,Ensemble 4,90,3.75,dry,0.9683234357600873
01_Rulo,Ensemble 4,96,4.0,dry,0.9663231463120204
01_Rulo,Ensemble 4,102,4.25,dry,0.9628867694407887
01_Rulo,Ensemble 4,108,4.5,dry,0.956086862781406
01_Rulo,Ensemble 4,114,4.75,dry,0.9474848813195876
01_Rulo,Ensemble 4,120,5.0,dry,0.9393230499294597
01_Rulo,Ensemble 4,126,5.25,dry,0.9318710483856688
01_Rulo,Ensemble 4,132,5.5,dry,0.9264992320092001
01_Rulo,Ensemble 4,138,5.75,dry,0.9227676177193407
01_Rulo,Ensemble 4,144,6.0,dry,0.9210613498529379
01_Rulo,Ensemble 4,150,6.25,dry,0.9231181926518826
01_Rulo,Ensemble 4,156,6.5,dry,0.9225043797205459
01_Rulo,Ensemble 4,162,6.75,dry,0.9245653237657947
01_Rulo,Ensemble 4,168,7.0,dry,0.9268925315859733
01_Rulo,Ensemble 4,174,7.25,dry,0.9255253773729061
01_Rulo,Ensemble 4,180,7.5,dry,0.9201577018733009
01_Rulo,Ensemble 4,186,7.75,dry,0.9101507853777617
01_Rulo,Ensemble 4,192,8.0,dry,0.8957679915688205
01_Rulo,Ensemble 4,198,8.25,dry,0.8780224625722035
01_Rulo,Ensemble 4,204,8.5,dry,0.855692323674984
01_Rulo,Ensemble 4,210,8.75,dry,0.8328176017769955
01_Rulo,Ensemble 4,216,9.0,dry,0.8089901312313015
01_Rulo,Ensemble 4,222,9.25,dry,0.7842551764317525
01_Rulo,Ensemble 4,228,9.5,dry,0.7622388753895332
01_Rulo,Ensemble 4,234,9.75,dry,0.7400794670392175
01_Rulo,Ensemble 4,240,10.0,dry,0.7188883325387904
01_Rulo,Ensemble 4,246,10.25,dry,0.6992742641819358
01_Rulo,Ensemble 4,252,10.5,dry,0.6798715454272521
01_Rulo,Ensemble 4,258,10.75,dry,0.6616140181272843
01_Rulo,Ensemble 4,264,11.0,dry,0.6441719748445431
01_Rulo,Ensemble 4,270,11.25,dry,0.6211780673616085
01_Rulo,Ensemble 4,276,11.5,dry,0.6018086115079817
01_Rulo,Ensemble 4,282,11.75,dry,0.5882927054430492
01_Rulo,Ensemble 4,288,12.0,dry,0.5750235868742852
01_Rulo,Ensemble 4,294,12.25,dry,0.5626701630145388
01_Rulo,Ensemble 4,300,12.5,dry,0.5520657690702605
01_Rulo,Ensemble 4,306,12.75,dry,0.5424077757152977
01_Rulo,Ensemble 4,312,13.0,dry,0.534433040013273
01_Rulo,Ensemble 4,318,13.25,dry,0.5257828875946569
01_Rulo,Ensemble 4,324,13.5,dry,0.521028470367269
01_Rulo,Ensemble 4,330,13.75,dry,0.5137546776832836
01_Rulo,Ensemble 4,336,14.0,dry,0.5110216386315889
01_Rulo,Ensemble 4,342,14.25,dry,0.5055696435402149
01_Rulo,Ensemble 4,348,14.5,dry,0.5041081069970542
01_Rulo,Ensemble 4,354,14.75,dry,0.4979683729551163
01_Rulo,Ensemble 4,360,15.0,dry,0.49432924948311485
01_Rulo,Ensemble 4,366,15.25,dry,0.4880485482280029
01_Rulo,Ensemble 4,372,15.5,dry,0.4801934153200563
01_Rulo,Ensemble 4,378,15.75,dry,0.474137856954403
01_Rulo,Ensemble 4,384,16.0,dry,0.4679010732987635
01_Rulo,Ensemble 4,390,16.25,dry,0.45918846024901294
01_Rulo,Ensemble 4,396,16.5,dry,0.45686643786445336
01_Rulo,Ensemble 4,402,16.75,dry,0.45134671168349705
01_Rulo,Ensemble 4,408,17.0,dry,0.4482252425679859
01_Rulo,Ensemble 4,414,17.25,dry,0.4454396183035264
01_Rulo,Ensemble 4,420,17.5,dry,0.44101443503618387
01_Rulo,Ensemble 4,426,17.75,dry,0.4375952512093616
01_Rulo,Ensemble 4,432,18.0,dry,0.4341266135792553
01_Rulo,Ensemble 4,438,18.25,dry,0.4328171714454031
01_Rulo,Ensemble 4,444,18.5,dry,0.4299910496595155
01_Rulo,Ensemble 4,450,18.75,dry,0.429516844910368
01_Rulo,Ensemble 4,456,19.0,dry,0.4277689602007825
01_Rulo,Ensemble 4,462,19.25,dry,0.4260694229843913
01_Rulo,Ensemble 4,468,19.5,dry,0.4251347802038108
01_Rulo,Ensemble 4,474,19.75,dry,0.4234436746941018
01_Rulo,Ensemble 4,480,20.0,dry,0.4212951705681742
01_Rulo,Ensemble 4,486,20.25,dry,0.4179414231306723
01_Rulo,Ensemble 4,492,20.5,dry,0.41695522803909935
01_Rulo,Ensemble 4,498,20.75,dry,0.41378716741994925
01_Rulo,Ensemble 4,504,21.0,dry,0.4118022920370188
01_Rulo,Ensemble 4,510,21.25,dry,0.40802253889091844
01_Rulo,Ensemble 4,516,21.5,dry,0.4072838594492856
01_Rulo,Ensemble 4,522,21.75,dry,0.40260226807579536
01_Rulo,Ensemble 4,528,22.0,dry,0.4001197523750666
01_Rulo,Ensemble 4,534,22.25,dry,0.39773489546750673
01_Rulo,Ensemble 4,540,22.5,dry,0.3937186651213974
01_Rulo,Ensemble 4,546,22.75,dry,0.3900457247434579
01_Rulo,Ensemble 4,552,23.0,dry,0.3863133681174816
01_Rulo,Ensemble 4,558,23.25,dry,0.38386813888694415
01_Rulo,Ensemble 4,564,23.5,dry,0.3819218927995648
01_Rulo,Ensemble 4,570,23.75,dry,0.3782826094651306
01_Rulo,Ensemble 4,576,24.0,dry,0.37232289913697936
01_Rulo,Ensemble 4,582,24.25,dry,0.3714593135550852
01_Rulo,Ensemble 4,588,24.5,dry,0.3667546496681464
01_Rulo,Ensemble 4,594,24.75,dry,0.3624445910006493
01_Rulo,Ensemble 4,600,25.0,dry,0.3592504918886351
01_Rulo,Ensemble 4,606,25.25,dry,0.3572672170127039
01_Rulo,Ensemble 4,612,25.5,dry,0.3508970438016773
01_Rulo,Ensemble 4,618,25.75,dry,0.34922741066415786
01_Rulo,Ensemble 4,624,26.0,dry,0.3458133215946736
01_Rulo,Ensemble 4,630,26.25,dry,0.3443742803617974
01_Rulo,Ensemble 4,636,26.5,dry,0.33961707082042003
01_Rulo,Ensemble 4,642,26.75,dry,0.33788191101360887
01_Rulo,Ensemble 4,648,27.0,dry,0.3303585836980838
01_Rulo,Ensemble 4,654,27.25,dry,0.32827559379305893
01_Rulo,Ensemble 4,660,27.5,dry,0.32414954411393604
01_Rulo,Ensemble 4,666,27.75,dry,0.32300719668885547
01_Rulo,Ensemble 4,672,28.0,dry,0.31660987964985454
01_Rulo,Ensemble 4,678,28.25,dry,0.3177817123979394
01_Rulo,Ensemble 4,684,28.5,dry,0.3096755734826224
01_Rulo,Ensemble 4,690,28.75,dry,0.30712178276814683
01_Rulo,Ensemble 4,696,29.0,dry,0.30210068955605074
01_Rulo,Ensemble 4,702,29.25,dry,0.2998293728161362
01_Rulo,Ensemble 4,708,29.5,dry,0.296130628229366
01_Rulo,Ensemble 4,714,29.75,dry,0.29576042378520806
01_Rulo,Ensemble 4,720,30.0,dry,0.29270282855904506
01_Rulo,Ensemble 2,6,0.25,dry,0.9943821975367858
01_Rulo,Ensemble 2,12,0.5,dry,0.9909537599197944
01_Rulo,Ensemble 2,18,0.75,dry,0.9890859233788732
01_Rulo,Ensemble 2,24,1.0,dry,0.9874913843662146
01_Rulo,Ensemble 2,30,1.25,dry,0.9788014884744197
01_Rulo,Ensemble 2,36,1.5,dry,0.9627625023045474
01_Rulo,Ensemble 2,42,1.75,dry,0.9506862602996831
01_Rulo,Ensemble 2,48,2.0,dry,0.9493828151225493
01_Rulo,Ensemble 2,54,2.25,dry,0.9571592438747276
01_Rulo,Ensemble 2,60,2.5,dry,0.9652092665372279
01_Rulo,Ensemble 2,66,2.75,dry,0.9699273561182565
01_Rulo,Ensemble 2,72,3.0,dry,0.9706108184763957
01_Rulo,Ensemble 2,78,3.25,dry,0.9703065762338083
01_Rulo,Ensemble 2,84,3.5,dry,0.9693365882683329
01_Rulo,Ensemble 2,90,3.75,dry,0.9683242707315652
01_Rulo,Ensemble 2,96,4.0,dry,0.9653340284157609
01_Rulo,Ensemble 2,102,4.25,dry,0.9616191056633441
01_Rulo,Ensemble 2,108,4.5,dry,0.9552103650196246
01_Rulo,Ensemble 2,114,4.75,dry,0.9472311478957675
01_Rulo,Ensemble 2,120,5.0,dry,0.9387345100127279
01_Rulo,Ensemble 2,126,5.25,dry,0.9304058344119279
01_Rulo,Ensemble 2,132,5.5,dry,0.9258228872189075
01_Rulo,Ensemble 2,138,5.75,dry,0.9236797916365818
01_Rulo,Ensemble 2,144,6.0,dry,0.9215492016694434
01_Rulo,Ensemble 2,150,6.25,dry,0.9222841933378362
01_Rulo,Ensemble 2,156,6.5,dry,0.9228594631329774
01_Rulo,Ensemble 2,162,6.75,dry,0.9244556540246411
01_Rulo,Ensemble 2,168,7.0,dry,0.9269820166976607
01_Rulo,Ensemble 2,174,7.25,dry,0.9267276963812721
01_Rulo,Ensemble 2,180,7.5,dry,0.9214350649436235
01_Rulo,Ensemble 2,186,7.75,dry,0.9122157352175492
01_Rulo,Ensemble 2,192,8.0,dry,0.8982508562651883
01_Rulo,Ensemble 2,198,8.25,dry,0.880254436043181
01_Rulo,Ensemble 2,204,8.5,dry,0.8582746933448238
01_Rulo,Ensemble 2,210,8.75,dry,0.8353638346226349
01_Rulo,Ensemble 2,216,9.0,dry,0.8111153668026277
01_Rulo,Ensemble 2,222,9.25,dry,0.7872330933731044
01_Rulo,Ensemble 2,228,9.5,dry,0.7640017555279133
01_Rulo,Ensemble 2,234,9.75,dry,0.7424321713535367
01_Rulo,Ensemble 2,240,10.0,dry,0.721213754327694
01_Rulo,Ensemble 2,246,10.25,dry,0.7004481152425366
01_Rulo,Ensemble 2,252,10.5,dry,0.6822231417434894
01_Rulo,Ensemble 2,258,10.75,dry,0.6642333390660149
01_Rulo,Ensemble 2,264,11.0,dry,0.6433452050712416
01_Rulo,Ensemble 2,270,11.25,dry,0.6202290775438916
01_Rulo,Ensemble 2,276,11.5,dry,0.5999530407655658
01_Rulo,Ensemble 2,282,11.75,dry,0.5855887368443248
01_Rulo,Ensemble 2,288,12.0,dry,0.5730949360932591
01_Rulo,Ensemble 2,294,12.25,dry,0.5600484670779826
01_Rulo,Ensemble 2,300,12.5,dry,0.5492974075104053
01_Rulo,Ensemble 2,306,12.75,dry,0.539143874002614
01_Rulo,Ensemble 2,312,13.0,dry,0.5305737722701268
01_Rulo,Ensemble 2,318,13.25,dry,0.5234075518424297
01_Rulo,Ensemble 2,324,13.5,dry,0.5166680781257182
01_Rulo,Ensemble 2,330,13.75,dry,0.5111402506762509
01_Rulo,Ensemble 2,336,14.0,dry,0.5059303100619585
01_Rulo,Ensemble 2,342,14.25,dry,0.5028181546709469
01_Rulo,Ensemble 2,348,14.5,dry,0.4984928613910683
01_Rulo,Ensemble 2,354,14.75,dry,0.49494712061204427
01_Rulo,Ensemble 2,360,15.0,dry,0.48875836594171795
01_Rulo,Ensemble 2,366,15.25,dry,0.4837349523466462
01_Rulo,Ensemble 2,372,15.5,dry,0.47414187500084837
01_Rulo,Ensemble 2,378,15.75,dry,0.4669059620608902
01_Rulo,Ensemble 2,384,16.0,dry,0.4599001186367211
01_Rulo,Ensemble 2,390,16.25,dry,0.4530272285916048
01_Rulo,Ensemble 2,396,16.5,dry,0.44846992451832535
01_Rulo,Ensemble 2,402,16.75,dry,0.4433241839893417
01_Rulo,Ensemble 2,408,17.0,dry,0.4395321627155916
01_Rulo,Ensemble 2,414,17.25,dry,0.43575982494759136
01_Rulo,Ensemble 2,420,17.5,dry,0.4322085857443929
01_Rulo,Ensemble 2,426,17.75,dry,0.42944669749090025
01_Rulo,Ensemble 2,432,18.0,dry,0.4267847537744166
01_Rulo,Ensemble 2,438,18.25,dry,0.4247721494848343
01_Rulo,Ensemble 2,444,18.5,dry,0.42279131948970916
01_Rulo,Ensemble 2,450,18.75,dry,0.42076585218556284
01_Rulo,Ensemble 2,456,19.0,dry,0.41877514003342475
01_Rulo,Ensemble 2,462,19.25,dry,0.41737018184326513
01_Rulo,Ensemble 2,468,19.5,dry,0.41569876759271274
01_Rulo,Ensemble 2,474,19.75,dry,0.4142330184469456
01_Rulo,Ensemble 2,480,20.0,dry,0.4119931722089152
01_Rulo,Ensemble 2,486,20.25,dry,0.41012150391141955
01_Rulo,Ensemble 2,492,20.5,dry,0.4081504888051054
01_Rulo,Ensemble 2,498,20.75,dry,0.40555371681205943
01_Rulo,Ensemble 2,504,21.0,dry,0.402940603276117
01_Rulo,Ensemble 2,510,21.25,dry,0.4000419519768862
01_Rulo,Ensemble 2,516,21.5,dry,0.3974391160023172
01_Rulo,Ensemble 2,522,21.75,dry,0.39420851801802825
01_Rulo,Ensemble 2,528,22.0,dry,0.3922498898978706
01_Rulo,Ensemble 2,534,22.25,dry,0.38980019915745234
01_Rulo,Ensemble 2,540,22.5,dry,0.38615583718181246
01_Rulo,Ensemble 2,546,22.75,dry,0.38339743362218415
01_Rulo,Ensemble 2,552,23.0,dry,0.38022126280649693
01_Rulo,Ensemble 2,558,23.25,dry,0.3770691746803627
01_Rulo,Ensemble 2,564,23.5,dry,0.3737507725635534
01_Rulo,Ensemble 2,570,23.75,dry,0.3706547772586952
01_Rulo,Ensemble 2,576,24.0,dry,0.3675792332195347
01_Rulo,Ensemble 2,582,24.25,dry,0.36316506473954435
01_Rulo,Ensemble 2,588,24.5,dry,0.3603643103592924
01_Rulo,Ensemble 2,594,24.75,dry,0.3572537200954523
01_Rulo,Ensemble 2,600,25.0,dry,0.3543306339011788
01_Rulo,Ensemble 2,606,25.25,dry,0.3506467059184546
01_Rulo,Ensemble 2,612,25.5,dry,0.34829046656076235
01_Rulo,Ensemble 2,618,25.75,dry,0.34391616056042296
01_Rulo,Ensemble 2,624,26.0,dry,0.34126464561774095
01_Rulo,Ensemble 2,630,26.25,dry,0.33849879081500445
01_Rulo,Ensemble 2,636,26.5,dry,0.3361117424355611
01_Rulo,Ensemble 2,642,26.75,dry,0.3324775096049456
01_Rulo,Ensemble 2,648,27.0,dry,0.3296915675762786
01_Rulo,Ensemble 2,654,27.25,dry,0.3265480801906896
01_Rulo,Ensemble 2,660,27.5,dry,0.32489660875039994
01_Rulo,Ensemble 2,666,27.75,dry,0.32091502032201635
01_Rulo,Ensemble 2,672,28.0,dry,0.3181993502050253
01_Rulo,Ensemble 2,678,28.25,dry,0.3159437185531704
01_Rulo,Ensemble 2,684,28.5,dry,0.3126843968363754
01_Rulo,Ensemble 2,690,28.75,dry,0.31016517653057607
01_Rulo,Ensemble 2,696,29.0,dry,0.3072640524330198
01_Rulo,Ensemble 2,702,29.25,dry,0.3049885986395977
01_Rulo,Ensemble 2,708,29.5,dry,0.3011214637794082
01_Rulo,Ensemble 2,714,29.75,dry,0.29786174859791126
01_Rulo,Ensemble 2,720,30.0,dry,0.29552419200461244
01_Rulo,Ensemble 1,6,0.25,dry,0.9943701069326513
01_Rulo,Ensemble 1,12,0.5,dry,0.9909383733223067
01_Rulo,Ensemble 1,18,0.75,dry,0.9890525112883075
01_Rulo,Ensemble 1,24,1.0,dry,0.9874832267156903
01_Rulo,Ensemble 1,30,1.25,dry,0.9786770510253516
01_Rulo,Ensemble 1,36,1.5,dry,0.9624883245754463
01_Rulo,Ensemble 1,42,1.75,dry,0.9503667217009554
01_Rulo,Ensemble 1,48,2.0,dry,0.9491476943807702
01_Rulo,Ensemble 1,54,2.25,dry,0.9568657857321006
01_Rulo,Ensemble 1,60,2.5,dry,0.9649992852080945
01_Rulo,Ensemble 1,66,2.75,dry,0.9697461231784581
01_Rulo,Ensemble 1,72,3.0,dry,0.9705020947298219
01_Rulo,Ensemble 1,78,3.25,dry,0.9702533772812649
01_Rulo,Ensemble 1,84,3.5,dry,0.9692080090566237
01_Rulo,Ensemble 1,90,3.75,dry,0.9681446635451677
01_Rulo,Ensemble 1,96,4.0,dry,0.9650729087766274
01_Rulo,Ensemble 1,102,4.25,dry,0.9624161572637121
01_Rulo,Ensemble 1,108,4.5,dry,0.9558929087873103
01_Rulo,Ensemble 1,114,4.75,dry,0.9483334346907799
01_Rulo,Ensemble 1,120,5.0,dry,0.9396245752637424
01_Rulo,Ensemble 1,126,5.25,dry,0.9308634348350506
01_Rulo,Ensemble 1,132,5.5,dry,0.9264994060805395
01_Rulo,Ensemble 1,138,5.75,dry,0.9243639732122786
01_Rulo,Ensemble 1,144,6.0,dry,0.9222721786462178
01_Rulo,Ensemble 1,150,6.25,dry,0.9232995666389789
01_Rulo,Ensemble 1,156,6.5,dry,0.923257003046228
01_Rulo,Ensemble 1,162,6.75,dry,0.9250148739688933
01_Rulo,Ensemble 1,168,7.0,dry,0.9276029003103686
01_Rulo,Ensemble 1,174,7.25,dry,0.9273955843751711
01_Rulo,Ensemble 1,180,7.5,dry,0.9222801638506031
01_Rulo,Ensemble 1,186,7.75,dry,0.9127816656724268
01_Rulo,Ensemble 1,192,8.0,dry,0.8985373210762193
01_Rulo,Ensemble 1,198,8.25,dry,0.8812691413484757
01_Rulo,Ensemble 1,204,8.5,dry,0.8592029073062721
01_Rulo,Ensemble 1,210,8.75,dry,0.8361214860054303
01_Rulo,Ensemble 1,216,9.0,dry,0.8118264471327689
01_Rulo,Ensemble 1,222,9.25,dry,0.7882347199353904
01_Rulo,Ensemble 1,228,9.5,dry,0.7645015331123743
01_Rulo,Ensemble 1,234,9.75,dry,0.7424183433780334
01_Rulo,Ensemble 1,240,10.0,dry,0.7213287742227026
01_Rulo,Ensemble 1,246,10.25,dry,0.700656892511093
01_Rulo,Ensemble 1,252,10.5,dry,0.6823970391614644
01_Rulo,Ensemble 1,258,10.75,dry,0.6624182227819442
01_Rulo,Ensemble 1,264,11.0,dry,0.642971905415514
01_Rulo,Ensemble 1,270,11.25,dry,0.618323733132435
01_Rulo,Ensemble 1,276,11.5,dry,0.593451197618862
01_Rulo,Ensemble 1,282,11.75,dry,0.5795511071416941
01_Rulo,Ensemble 1,288,12.0,dry,0.5665780591417979
01_Rulo,Ensemble 1,294,12.25,dry,0.5539889231494459
01_Rulo,Ensemble 1,300,12.5,dry,0.5440496285869139
01_Rulo,Ensemble 1,306,12.75,dry,0.5347848662945199
01_Rulo,Ensemble 1,312,13.0,dry,0.5274490997701518
01_Rulo,Ensemble 1,318,13.25,dry,0.5195148582444638
01_Rulo,Ensemble 1,324,13.5,dry,0.5126163263454483
01_Rulo,Ensemble 1,330,13.75,dry,0.505772789309754
01_Rulo,Ensemble 1,336,14.0,dry,0.5021347920384565
01_Rulo,Ensemble 1,342,14.25,dry,0.49827288241942735
01_Rulo,Ensemble 1,348,14.5,dry,0.49475954053013715
01_Rulo,Ensemble 1,354,14.75,dry,0.49130518077200125
01_Rulo,Ensemble 1,360,15.0,dry,0.48701662755762476
01_Rulo,Ensemble 1,366,15.25,dry,0.4831347806183134
01_Rulo,Ensemble 1,372,15.5,dry,0.4746687014552573
01_Rulo,Ensemble 1,378,15.75,dry,0.4678105708990785
01_Rulo,Ensemble 1,384,16.0,dry,0.46223298129172186
