time,init_utc,cycle,basin,mm_6h
2018-12-09T00:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00021053593416930173
2018-12-09T00:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.00032203722239818494
2018-12-09T06:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,3.8017403194654427e-06
2018-12-09T06:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,9.727341399558266e-05
2018-12-09T12:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,9.482255340246914e-05
2018-12-09T12:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.0004639269956755801
2018-12-09T18:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00022663644111255477
2018-12-09T18:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.00025752213866687946
2018-12-10T00:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,8.222905386694529e-05
2018-12-10T00:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,1.2105038589517492e-05
2018-12-10T06:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0010755135099526608
2018-12-10T06:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.0017499908439954314
2018-12-10T12:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,9.787412257320873e-06
2018-12-10T12:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.0
2018-12-10T18:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,3.324993513133867e-05
2018-12-10T18:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.0
2018-12-11T00:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,1.2927886671592564e-06
2018-12-11T00:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.0
2018-12-11T06:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00014172121551355484
2018-12-11T06:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,6.031400602492001e-05
2018-12-11T12:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00011585449284153487
2018-12-11T12:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,0.0002715194289720747
2018-12-11T18:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00010422125966852562
2018-12-11T18:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,4.92489788434327e-05
2018-12-12T00:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,7.711413090387012e-05
2018-12-12T00:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,0.00025472062094502825
2018-12-12T06:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00027467508343325336
2018-12-12T06:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.0007272491238126886
2018-12-12T12:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0004756383352313506
