time,init_utc,cycle,basin,mm_6h
2018-12-23T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,1.025856901930505e-05
2018-12-23T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.0004827930653099319
2018-12-24T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,8.841747837194017e-05
2018-12-24T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,9.046097707149149e-05
2018-12-24T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,2.2576500993919034e-05
2018-12-24T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.00033918624339411113
2018-12-24T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,8.380820587879605e-05
2018-12-24T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.0001041936371896947
2018-12-24T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00034292298298211997
2018-12-24T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,0.00024171488627280612
2018-12-25T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00018247082597511193
2018-12-25T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.00017576884778272334
2018-12-25T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00029319469090691
2018-12-25T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.00345780915031676
2018-12-25T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,2.2694905404231497e-05
2018-12-25T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.00017561021663120249
2018-12-25T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0005968868599203653
2018-12-25T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.0010185272862201107
2018-12-26T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.000717638039518102
2018-12-26T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,0.0008327256511706918
2018-12-26T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,1.1323756753413236e-05
2018-12-26T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,0.00025361306391163637
2018-12-26T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,5.457307801385081e-06
2018-12-26T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,0.0025091983378860015
2018-12-26T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0035665267731796223
