time,init_utc,cycle,basin,mm_6h
2018-12-18T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0005088567276757257
2018-12-18T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.003148887061934619
2018-12-19T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,7.756945519204827e-05
2018-12-19T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.0006598640768628089
2018-12-19T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,1.5036916815912888e-05
2018-12-19T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,7.373843831046027e-06
2018-12-19T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,4.0423345146861675e-05
2018-12-19T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.000281761555817213
2018-12-19T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,2.267493012342084e-05
2018-12-19T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,4.710791706431394e-06
2018-12-20T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00017959559287387538
2018-12-20T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.0003794641525939478
2018-12-20T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,5.411767123968679e-05
2018-12-20T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,0.00026041153385289857
2018-12-20T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,0.00024550066989289946
2018-12-20T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.0002112696196299571
2018-12-20T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00021725856990847158
2018-12-20T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.0021729658563566898
2018-12-21T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,8.577567319628933e-05
2018-12-21T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,0.0003244629344327686
2018-12-21T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0
2018-12-21T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,1.3036721719661366e-06
2018-12-21T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0004891021003652754
2018-12-21T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,6.089787608881532e-05
2018-12-21T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,4.718677606420518e-05
2018-12-21T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,2.029318995122791e-06
2018-12-22T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,2.7959821114638433e-06
2018-12-22T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.00010309574989491399
2018-12-22T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,5.797632294986425e-05
2018-12-22T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_10_Missouri,5.212888985327774e-05
2018-12-22T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_07_UpperMiss,0.000687926538963277
2018-12-22T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_10_Missouri,0.0013274215944351758
2018-12-22T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00023819551137693124
2018-12-22T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_10_Missouri,0.0017989314503569032
2018-12-23T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00035755494552616295
2018-12-23T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_10_Missouri,1.6960243783984895e-05
2018-12-23T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_07_UpperMiss,0.0002846954467400806
2018-12-23T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_10_Missouri,0.00011698373145225143
2018-12-23T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0007472049315344856
2018-12-23T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_10_Missouri,0.0005894720524566372
2018-12-23T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_07_UpperMiss,0.006390050358894895
2018-12-23T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_10_Missouri,0.0038818800926114626
2018-12-24T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_07_UpperMiss,0.0004884953836088495
2018-12-24T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_10_Missouri,0.00455597399266121
2018-12-24T06:00:00+00:00,2018-12-05T12:00:00+00:00,12,HUC2_07_UpperMiss,5.276037063962057e-05
