time,init_utc,cycle,basin,mm_6h
2018-12-03T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00025714429548310386
2018-12-03T18:00:00+00:00,2018-11-30T00:00:00+00:00,00,HUC2_10_Missouri,0.0006695880032000107
2018-12-04T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00019385709699377233
2018-12-04T00:00:00+00:00,2018-11-30T06:00:00+00:00,06,HUC2_10_Missouri,0.00047768225200042514
2018-12-04T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00022321449816663816
2018-12-04T06:00:00+00:00,2018-11-30T12:00:00+00:00,12,HUC2_10_Missouri,0.00041205345177126775
2018-12-04T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0001051103990528016
2018-12-04T12:00:00+00:00,2018-11-30T18:00:00+00:00,18,HUC2_10_Missouri,0.0001920261660297143
2018-12-04T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00015316926478872543
2018-12-04T18:00:00+00:00,2018-12-01T00:00:00+00:00,00,HUC2_10_Missouri,0.00027090373746189783
2018-12-05T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00015035113546172163
2018-12-05T00:00:00+00:00,2018-12-01T06:00:00+00:00,06,HUC2_10_Missouri,0.00022722365607693784
2018-12-05T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00010900165634370642
2018-12-05T06:00:00+00:00,2018-12-01T12:00:00+00:00,12,HUC2_10_Missouri,6.384203483281976e-05
2018-12-05T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0001262324611231532
2018-12-05T12:00:00+00:00,2018-12-01T18:00:00+00:00,18,HUC2_10_Missouri,0.00010836216589411686
2018-12-05T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_07_UpperMiss,0.00011495718448352423
2018-12-05T18:00:00+00:00,2018-12-02T00:00:00+00:00,00,HUC2_10_Missouri,0.0003029538974892719
2018-12-06T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00013921825692536784
2018-12-06T00:00:00+00:00,2018-12-02T06:00:00+00:00,06,HUC2_10_Missouri,0.0011052995611500545
2018-12-06T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_07_UpperMiss,0.00041693752705485395
2018-12-06T06:00:00+00:00,2018-12-02T12:00:00+00:00,12,HUC2_10_Missouri,0.002165408378134558
2018-12-06T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_07_UpperMiss,0.0006792765935399971
2018-12-06T12:00:00+00:00,2018-12-02T18:00:00+00:00,18,HUC2_10_Missouri,0.0011038544120461115
2018-12-06T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_07_UpperMiss,0.0010571774182210078
2018-12-06T18:00:00+00:00,2018-12-03T00:00:00+00:00,00,HUC2_10_Missouri,0.00045237606279637486
2018-12-07T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_07_UpperMiss,0.00010707187202948275
2018-12-07T00:00:00+00:00,2018-12-03T06:00:00+00:00,06,HUC2_10_Missouri,0.00012675770645728877
2018-12-07T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_07_UpperMiss,1.0534133134427668e-05
2018-12-07T06:00:00+00:00,2018-12-03T12:00:00+00:00,12,HUC2_10_Missouri,0.00012650660151575729
2018-12-07T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_07_UpperMiss,6.463943335796282e-07
2018-12-07T12:00:00+00:00,2018-12-03T18:00:00+00:00,18,HUC2_10_Missouri,0.00010896188369088765
2018-12-07T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_07_UpperMiss,3.247943872650467e-06
2018-12-07T18:00:00+00:00,2018-12-04T00:00:00+00:00,00,HUC2_10_Missouri,7.227473680568628e-05
2018-12-08T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_07_UpperMiss,2.0375630968202576e-05
2018-12-08T00:00:00+00:00,2018-12-04T06:00:00+00:00,06,HUC2_10_Missouri,0.00012298223630329382
2018-12-08T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_07_UpperMiss,2.3991536860938898e-05
2018-12-08T06:00:00+00:00,2018-12-04T12:00:00+00:00,12,HUC2_10_Missouri,0.0002264530840694908
2018-12-08T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_07_UpperMiss,1.0073088748957937e-05
2018-12-08T12:00:00+00:00,2018-12-04T18:00:00+00:00,18,HUC2_10_Missouri,0.00010129434794946576
2018-12-08T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_07_UpperMiss,2.5825630549774277e-05
2018-12-08T18:00:00+00:00,2018-12-05T00:00:00+00:00,00,HUC2_10_Missouri,0.00011589153697647276
2018-12-09T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_07_UpperMiss,3.447195591096455e-05
2018-12-09T00:00:00+00:00,2018-12-05T06:00:00+00:00,06,HUC2_10_Missouri,0.000289761613708898
2018-12-09T06:00:00+00:00,2018-12-05T12:00:00+00:00,12,HUC2_07_UpperMiss,1.4262619772320365e-05
